f1-score,recall,precision,kappa,last_f1-score,last_recall,last_precision,last_kappa,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,precision_pred_0_with_drift,precision_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift
0.115,0.115,0.115,0.0774763505589868,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.115,0.115,0.115,0.0772599311854863,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.11,0.11,0.0696945148561423,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.1,0.0602485120601441,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.1,0.061742552581511,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.1,0.0614979535441486,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.095,0.095,0.095,0.053941041187539,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,0.105,0.105,0.0657376236331845,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.115,0.115,0.115,0.0774763505589868,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,0.125,0.125,0.0871629023003494,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.12,0.12,0.0827600583698144,0.125,0.125,0.125,0.0871629023003494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.1,0.062011464304325,0.125,0.125,0.125,0.0871629023003494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.1,0.0603221007021482,0.125,0.125,0.125,0.0871629023003494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.095,0.095,0.095,0.053842132775745,0.125,0.125,0.125,0.0871629023003494,0.09608720256736947,0.08159405214469437,0.0959405433628263,0.08421076233794073,0.09534641381451239,0.0802106874643585,0.05519120109540219,0.04296772266256256
0.08,0.08,0.08,0.04124221660631,0.125,0.125,0.125,0.0871629023003494,0.08231526307946892,0.07862182675218905,0.08159628571581923,0.08255611894343387,0.0824844699891966,0.07720582947901929,0.039045296259971975,0.03888285158888901
0.06,0.06,0.06,0.0207058210704518,0.125,0.125,0.125,0.0871629023003494,0.09673895573546433,0.0575446201231134,0.09313480939523064,0.06312389893489438,0.09564214272916315,0.05539395550572193,0.051035950186636925,0.019433792183622196
0.055,0.055,0.055,0.0137500978422523,0.125,0.125,0.125,0.0871629023003494,0.08908068358462454,0.056263704560331564,0.08906514651985058,0.05990179942872527,0.0892093968701341,0.051025579205544146,0.0476737404741041,0.016580335586924913
0.045,0.045,0.045,0.0004448282178086,0.125,0.125,0.125,0.0871629023003494,0.09026389149507122,0.057665449223603914,0.08923556686142954,0.060571847525729305,0.08981970655791878,0.05464029978180948,0.04757756265607594,0.017199590589544924
0.045,0.045,0.045,0.0045343201125762,0.125,0.125,0.125,0.0871629023003494,0.09583388141404434,0.05951222554642254,0.09578908367462796,0.061239914428841094,0.09666487220188466,0.05719107558453186,0.05195448112565837,0.019122918100635614
0.05,0.05,0.05,0.0104166666666666,0.125,0.125,0.125,0.0871629023003494,0.09908781661521632,0.05878742881694999,0.09747667240817665,0.060454920616223075,0.0987947651954735,0.05509967003535077,0.05410023700621097,0.018243765520493074
0.055,0.055,0.055,0.0147012824522991,0.125,0.125,0.125,0.0871629023003494,0.10431122948047658,0.05878742881694999,0.10129887291033941,0.060454920616223075,0.10291356089226876,0.05952798515648915,0.057976744496898054,0.018243765520493074
0.065,0.065,0.065,0.0219665271966527,0.125,0.125,0.125,0.0871629023003494,0.1360639609117508,0.0572178083088442,0.13337102746350027,0.05945787377470304,0.13474234640711197,0.05157282335163328,0.09149631448280632,0.01726340844523244
0.055,0.055,0.055,0.0143929912390489,0.125,0.125,0.125,0.0871629023003494,0.13934292545876711,0.06394008598106103,0.13820658606741662,0.06367482496180375,0.1403172616584694,0.062279463333961366,0.09473864705003908,0.023124461473925644
0.055,0.055,0.055,0.015625,0.125,0.125,0.125,0.0871629023003494,0.13796996265757464,0.06394008598106103,0.13676087293465633,0.06367482496180375,0.13845229901827394,0.06214486038716839,0.09339912089135319,0.023124461473925644
0.055,0.055,0.055,0.0153685855691585,0.125,0.125,0.125,0.0871629023003494,0.13672488593802765,0.06810462595454268,0.13657078130505831,0.06416889466467876,0.13833564203285173,0.0693808239307713,0.09284659090888565,0.02616301681825696
0.055,0.055,0.055,0.0109890109890109,0.125,0.125,0.125,0.0871629023003494,0.1400083598980908,0.06466351562741982,0.13848241321246296,0.06264739850261788,0.1402067468061763,0.05897446251266458,0.0936891422094776,0.023277852798979964
0.045,0.045,0.045,0.0047418060549215,0.125,0.125,0.125,0.0871629023003494,0.13706966715242985,0.06495707088868337,0.13565340638835377,0.0629925691706216,0.13747516647176655,0.060335240419845254,0.09207352240585423,0.023856399203149112
0.04,0.04,0.04,-2.220446049250313e-16,0.12,0.12,0.12,0.0827600583698144,0.13778253145183395,0.06510614466859817,0.13378474420962516,0.06315622087589619,0.13738552908341017,0.05871659233701824,0.0910724300566329,0.02397028737904164
0.04,0.04,0.04,-2.220446049250313e-16,0.1,0.1,0.1,0.062011464304325,0.14671235004554853,0.06510614466859817,0.14010859148327245,0.06315622087589619,0.14285965829810268,0.062093762127679766,0.09764359801255967,0.02397028737904164
0.045,0.045,0.045,0.0,0.1,0.1,0.1,0.0603221007021482,0.14479114907799845,0.06633503961234657,0.14067216916045705,0.06359828947003072,0.14417112907938293,0.06672555100153951,0.0988622565502816,0.02516052745897287
0.04,0.04,0.04,-0.0003386563159402,0.095,0.095,0.095,0.053842132775745,0.14426859009174445,0.06618596583243178,0.13860936540130817,0.0635117350832539,0.14213666376508446,0.06604783118960275,0.09725918205490716,0.02516052745897287
0.04,0.04,0.04,0.0,0.08,0.08,0.08,0.04124221660631,0.13418007442069815,0.06589241057116822,0.13057862064209766,0.06308946709675241,0.13366286270657315,0.06567940041699157,0.08918377482691099,0.02446809287891119
0.04,0.04,0.04,-0.0002344299445182,0.06,0.06,0.06,0.0207058210704518,0.13965681250815523,0.06810462595454268,0.1344072517635541,0.06416889466467876,0.13764953793590393,0.06996564996192772,0.0926890565700169,0.02616301681825696
0.045,0.045,0.045,1.1102230246251563e-16,0.055,0.055,0.055,0.0137500978422523,0.14013473695612114,0.06810462595454268,0.1344072517635541,0.06416889466467876,0.13796369994862845,0.06996564996192772,0.0926890565700169,0.02616301681825696
0.04,0.04,0.04,-0.0007557791040109,0.045,0.045,0.045,0.0004448282178086,0.1384443629075604,0.06810462595454268,0.13269896528389363,0.06416889466467876,0.13600307769616532,0.06932357953368248,0.08983023983486046,0.02616301681825696
0.04,0.04,0.04,0.0,0.045,0.045,0.045,0.0045343201125762,0.1357609697654787,0.062353411893751376,0.1305950036471582,0.0632654454908814,0.13309764443570246,0.0609909536267849,0.08785296967217562,0.021845148253703466
0.04,0.04,0.04,-0.001329891261832,0.05,0.05,0.05,0.0104166666666666,0.09082712569137993,0.05051570157540284,0.08830324330487227,0.0524211128210995,0.08925684929909412,0.04331207010071716,0.044971934932001,0.009671923716330515
0.04,0.04,0.04,-0.0044730440241702,0.055,0.055,0.055,0.0147012824522991,0.07781770267532465,0.055427515999228814,0.0761721969280218,0.058296328216305364,0.07685685734289253,0.04877832307382126,0.03355963687479947,0.014606800909575354
0.04,0.04,0.04,-0.0004429044108067,0.065,0.065,0.065,0.0219665271966527,0.0762723767322452,0.05436287861570261,0.07371309767880259,0.0578563446903636,0.07439024988097113,0.04762500128538853,0.03095012142148633,0.01391201687644674
0.04,0.04,0.04,0.0,0.055,0.055,0.055,0.0143929912390489,0.06055539584631127,0.0514288439485179,0.06048748749642629,0.05663530176796781,0.06144050213556199,0.039237386439793444,0.018404024582947015,0.010549462236243423
0.04,0.04,0.04,-0.0024539236673104,0.055,0.055,0.055,0.015625,0.057568080982347294,0.05865918073957472,0.05593314875083589,0.06374657357633788,0.05706128072310122,0.047428773846025965,0.014397813521183765,0.019726474196546384
0.045,0.045,0.045,0.0014116170857949,0.055,0.055,0.055,0.0153685855691585,0.05318929419078867,0.059447381533388084,0.05298818410250254,0.06388818893080726,0.05388418587918144,0.04932766924379144,0.01272899408858187,0.02130198389868922
0.04,0.04,0.04,-0.0004168403501458,0.055,0.055,0.055,0.0109890109890109,0.053679250808729685,0.0640153941578704,0.05339863934097736,0.06768919848841543,0.054010185155997106,0.05325032745440404,0.012936145286536237,0.023654176373823638
0.05,0.05,0.05,0.0102104605126068,0.045,0.045,0.045,0.0047418060549215,0.05397986401721453,0.06581754533215034,0.05390007056257196,0.06750045691418567,0.053982739092748186,0.06043457913332433,0.012721264159159364,0.025872019813532866
0.05,0.05,0.05,0.0081436625600335,0.04,0.04,0.04,-2.220446049250313e-16,0.06071367385253527,0.06394008598106103,0.06070429653941301,0.06367482496180375,0.06120705166947729,0.06760130380733823,0.01751324344191062,0.02335135651878489
0.05,0.05,0.05,0.0067436875947514,0.04,0.04,0.04,-2.220446049250313e-16,0.05484916661208807,0.06758988914584771,0.05526244334623602,0.06416889466467876,0.05463874146555325,0.07443181621520781,0.014275894003150939,0.026186267579619782
0.045,0.045,0.045,0.0047158750423386,0.045,0.045,0.045,0.0,0.04973249672305948,0.07171261516953441,0.05067721746066914,0.06796309727744185,0.04943704199121869,0.07800189733886573,0.01113322090728973,0.029044268766462905
0.045,0.045,0.045,0.0048455165945917,0.04,0.04,0.04,-0.0003386563159402,0.05522603721334757,0.0856386782189306,0.054832224420661595,0.08084638964534036,0.055219447500201205,0.10168542399459968,0.015500296501783391,0.044142536974871895
0.05,0.05,0.05,0.0080142010598585,0.04,0.04,0.04,0.0,0.0517121974082302,0.07989327256414473,0.05268031610995583,0.07551602773881677,0.0530449117258442,0.0858189588147665,0.01382254014330137,0.038973120502690674
0.055,0.055,0.055,0.0125133885420204,0.04,0.04,0.04,-0.0002344299445182,0.053012358841673546,0.07835141852326111,0.05209932422742269,0.07378303241888315,0.05206789907701852,0.08234694721129568,0.01267426768014201,0.037050489892811234
0.045,0.045,0.045,0.004612137478177,0.045,0.045,0.045,1.1102230246251563e-16,0.05061255012403196,0.07835141852326111,0.0510289851582677,0.07378303241888315,0.05135754955323009,0.08743456628723914,0.011340924972733566,0.03693242394676281
