f1-score,recall,precision,kappa,last_f1-score,last_recall,last_precision,last_kappa,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,precision_pred_0_with_drift,precision_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift
0.785,0.785,0.785,0.5873320537428023,0.875,0.875,0.875,0.7464503042596349,0.7795025630454218,0.7888920012286034,0.783273474253816,0.7943989645285296,0.7777038523092312,0.7914279203547182,0.38031203922457874,0.5195867671763689
0.795,0.795,0.795,0.6030977734753147,0.87,0.87,0.87,0.7406225059856344,0.7695602304905603,0.77159490412757,0.7729550643981432,0.7809938711176319,0.7696768354380934,0.7762360707569351,0.36202444990196436,0.4820183712776446
0.81,0.81,0.81,0.623948540326571,0.92,0.92,0.92,0.8398718975180144,0.7067758030934492,0.7535692598193824,0.7078302358158226,0.7578974763158656,0.7061623398974035,0.7524367433678874,0.33750896137816805,0.3912612500751271
0.83,0.83,0.83,0.6355060034305318,0.95,0.95,0.95,0.9,0.712954659341752,0.7547395703608147,0.7112338054577516,0.7597349196352237,0.7115576046547955,0.7627832908271845,0.3222022114542019,0.3301187991462461
0.795,0.795,0.795,0.5372460496613995,0.93,0.93,0.93,0.8558335907733499,0.7071434161115059,0.7362289992237077,0.7016362281814624,0.7359793660526592,0.7021345770005138,0.7383852579853022,0.3330457334980586,0.4482944896118088
0.76,0.76,0.76,0.4444444444444445,0.905,0.905,0.905,0.8012136430215526,0.7075726922195429,0.7533013106136062,0.7121118099434561,0.7550112418658042,0.7068602357100803,0.7534338119047421,0.22500394078767474,0.3712954346118828
0.8,0.8,0.8,0.5789473684210527,0.87,0.87,0.87,0.7282608695652174,0.8284988576541799,0.7403905125306465,0.8369364493695443,0.7469277216950965,0.8339690972729525,0.746694116287569,0.6337520946866312,0.3667077669563936
0.84,0.84,0.84,0.6268221574344024,0.86,0.86,0.86,0.6762257169287696,0.85412811543992,0.7550035312047525,0.8542242454963491,0.7551151237652203,0.8548768657079361,0.7524982984817077,0.6300342373559559,0.4182951559182507
0.81,0.81,0.81,0.5338567222767419,0.815,0.815,0.815,0.5730440803138703,0.7763490550228035,0.7315437430897654,0.7814604796097012,0.744326947706019,0.7797342032004861,0.7341448465723427,0.5067673072678671,0.31626589491801554
0.805,0.805,0.805,0.5142002989536623,0.8,0.8,0.8,0.4655264564404062,0.8085629476434637,0.7250710780143562,0.8074619090652775,0.7249548991264071,0.8105516094591437,0.7224318818535054,0.4975422434285262,0.3042159606515526
0.79,0.79,0.79,0.4897959183673469,0.745,0.745,0.745,0.345146379044684,0.7578658620397279,0.7446924817823934,0.7608244403662914,0.7413716848789711,0.7584222581677659,0.7427336955237774,0.453125162558718,0.3490944523821546
