f1-score,recall,precision,kappa,last_f1-score,last_recall,last_precision,last_kappa,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,precision_pred_0_with_drift,precision_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift
0.795,0.795,0.795,0.5557963163596966,0.64,0.64,0.64,0.0644490644490645,0.7920685376886919,0.8020739638879851,0.7935551385552512,0.8003140962241316,0.7942096158590616,0.8021901777902987,0.5694362656634497,0.5213903360257522
0.815,0.815,0.815,0.592600748733759,0.73,0.73,0.73,0.3181818181818181,0.8018955400375795,0.7486708951058766,0.799673334341596,0.7431171263436417,0.7973789575927569,0.7463570665829276,0.569090915380103,0.45817720815404267
0.78,0.78,0.78,0.5463917525773196,0.81,0.81,0.81,0.5441458733205374,0.8453424580565769,0.7573968568547209,0.8396007613580738,0.7516743575678492,0.8392567619860914,0.7507328334844816,0.7203159487364403,0.39110573680362887
0.76,0.76,0.76,0.5275590551181102,0.87,0.87,0.87,0.6780185758513932,0.8040657384199742,0.7622467691159256,0.8005742168471529,0.7643790329059672,0.8015526896713372,0.7603218147116614,0.6134211728808763,0.41117822344419735
0.76,0.76,0.76,0.5301487862176977,0.835,0.835,0.835,0.6436285097192225,0.7845160577231125,0.7746122822730372,0.7814259028276344,0.7832058883971066,0.7786352048526253,0.7768409023619998,0.4971469154231899,0.46689739536092967
0.78,0.78,0.78,0.5746737554374093,0.825,0.825,0.825,0.6440195280716029,0.7993786415079671,0.8192841352102166,0.7984943346833819,0.8233167026804175,0.7993398437227891,0.8189052185525043,0.5868281106954217,0.5044738217620657
0.78,0.78,0.78,0.5726910750704088,0.785,0.785,0.785,0.5745943806885635,0.8148884373541027,0.8254083197166925,0.8114747210942558,0.8293792387294243,0.8121917952717655,0.8269399858652405,0.5444788383253619,0.5394696517626345
0.76,0.76,0.76,0.5235732009925558,0.83,0.83,0.83,0.6605431309904153,0.7619149072632261,0.7730182922225118,0.7610514165168483,0.7726952623221766,0.7598402224006481,0.7650255536715217,0.45341966766762726,0.33731919902072266
0.785,0.785,0.785,0.5465091752794768,0.825,0.825,0.825,0.65,0.7682482307476025,0.780179047439727,0.7685262107718894,0.7851388754765937,0.7719159481797714,0.7707059768588163,0.4121861152658496,0.3769639354113372
0.75,0.75,0.75,0.4486712978277649,0.795,0.795,0.795,0.577057974004539,0.673659123031738,0.7707039506323244,0.6717045761085909,0.7798602024417466,0.679445468241687,0.7675404766555818,0.31931949150558125,0.4059887057868135
